2014_03_10_23,46.9,Calm,Overcast
2014_03_11_00,50.0,6.9,Overcast
2014_03_11_01,46.9,4.6,Clear
2014_03_11_02,46.9,3.5,Clear
2014_03_11_03,46.0,5.8,Clear
2014_03_11_04,46.0,5.8,Clear
2014_03_11_05,48.0,4.6,Clear
2014_03_11_06,48.0,8.1,Clear
2014_03_11_07,48.9,6.9,Clear
2014_03_11_08,50.0,4.6,Clear
2014_03_11_09,53.1,9.2,Clear
2014_03_11_10,55.9,3.5,Clear
2014_03_11_11,57.9,6.9,Clear
2014_03_11_12,61.0,6.9,Clear
2014_03_11_13,64.0,9.2,Clear
2014_03_11_14,64.9,5.8,Clear
2014_03_11_15,64.9,3.5,Clear
2014_03_11_16,64.9,5.8,Clear
2014_03_11_17,64.0,Calm,Clear
2014_03_11_18,62.1,5.8,Clear
2014_03_11_19,61.0,-9999.0,Clear
2014_03_11_20,60.1,Calm,Clear
2014_03_11_21,57.9,Calm,Mostly Cloudy
2014_03_11_22,57.9,Calm,Clear
2014_03_11_23,57.9,4.6,Mostly Cloudy
2014_03_12_00,55.0,3.5,Clear
2014_03_12_01,54.0,3.5,Mostly Cloudy
2014_03_12_02,52.0,3.5,Mostly Cloudy
2014_03_12_03,51.1,Calm,Overcast
2014_03_12_04,48.9,3.5,Clear
2014_03_12_05,46.9,5.8,Clear
2014_03_12_06,45.0,8.1,Clear
2014_03_12_07,46.0,4.6,Clear
2014_03_12_08,46.9,4.6,Clear
2014_03_12_09,48.9,5.8,Clear
2014_03_12_10,52.0,6.9,Clear
2014_03_12_11,55.0,4.6,Scattered Clouds
2014_03_12_12,53.1,Calm,Overcast
2014_03_12_13,52.0,6.9,Overcast
2014_03_12_14,53.1,8.1,Overcast
2014_03_12_15,55.9,3.5,Overcast
2014_03_12_16,53.1,Calm,Light Rain
2014_03_12_17,52.0,4.6,Light Rain
2014_03_12_17,51.1,3.5,Rain
2014_03_12_18,53.1,4.6,Light Rain
2014_03_12_18,53.1,4.6,Rain
2014_03_12_18,53.1,6.9,Light Rain
2014_03_12_18,53.1,5.8,Light Rain
2014_03_12_19,53.1,5.8,Overcast
2014_03_12_20,53.1,6.9,Rain
2014_03_12_20,52.0,4.6,Heavy Rain
2014_03_12_20,51.1,Calm,Light Rain
2014_03_12_20,52.0,Calm,Light Rain
2014_03_12_21,52.0,4.6,Light Rain
2014_03_12_21,52.0,5.8,Rain
2014_03_12_21,51.1,6.9,Light Rain
2014_03_12_22,50.0,8.1,Light Rain
2014_03_12_22,48.0,8.1,Rain
2014_03_12_22,48.0,11.5,Overcast
2014_03_12_22,44.6,9.2,Overcast
2014_03_12_23,37.0,9.2,Overcast
2014_03_12_23,37.0,12.7,Overcast
2014_03_13_00,32.0,10.4,Overcast
2014_03_13_01,30.9,11.5,Overcast
2014_03_13_01,28.0,13.8,Overcast
2014_03_13_02,25.0,13.8,Overcast
2014_03_13_03,23.0,19.6,Overcast
2014_03_13_04,21.0,11.5,Overcast
2014_03_13_05,19.9,17.3,Overcast
2014_03_13_06,19.0,17.3,Overcast
2014_03_13_07,19.0,-9999.0,Scattered Clouds
2014_03_13_08,19.0,16.1,Overcast
2014_03_13_09,19.9,15.0,Overcast
2014_03_13_10,19.9,11.5,Overcast
2014_03_13_11,21.9,13.8,Mostly Cloudy
2014_03_13_12,23.0,16.1,Mostly Cloudy
2014_03_13_13,26.1,12.7,Scattered Clouds
2014_03_13_14,27.0,12.7,Partly Cloudy
2014_03_13_15,27.0,13.8,Clear
2014_03_13_16,27.0,13.8,Clear
2014_03_13_17,26.1,18.4,Clear
2014_03_13_18,25.0,13.8,Clear
2014_03_13_19,24.1,15.0,Clear
2014_03_13_20,24.1,12.7,Clear
2014_03_13_21,23.0,12.7,Clear
2014_03_13_22,21.9,11.5,Clear
2014_03_13_23,21.9,15.0,Clear
2014_03_14_00,21.9,6.9,Clear
2014_03_14_01,21.9,5.8,Clear
2014_03_14_02,21.9,4.6,Overcast
2014_03_14_03,23.0,9.2,Partly Cloudy
2014_03_14_04,23.0,4.6,Clear
2014_03_14_05,23.0,Calm,Clear
2014_03_14_06,24.1,4.6,Clear
2014_03_14_07,26.1,6.9,Clear
2014_03_14_08,28.0,3.5,Overcast
2014_03_14_09,30.0,4.6,Overcast
2014_03_14_10,32.0,5.8,Overcast
2014_03_14_11,35.1,3.5,Overcast
2014_03_14_12,36.0,5.8,Overcast
2014_03_14_13,39.9,9.2,Scattered Clouds
2014_03_14_14,42.1,8.1,Clear
2014_03_14_15,44.1,9.2,Clear
2014_03_14_16,44.1,3.5,Clear
2014_03_14_17,43.0,6.9,Clear
2014_03_14_18,42.1,8.1,Clear
2014_03_14_19,41.0,6.9,Clear
2014_03_14_20,41.0,8.1,Clear
2014_03_14_21,41.0,4.6,Clear
2014_03_14_22,42.1,Calm,Clear
2014_03_14_23,43.0,3.5,Clear
2014_03_15_00,44.1,5.8,Clear
2014_03_15_01,44.1,Calm,Overcast
2014_03_15_02,46.0,8.1,Overcast
2014_03_15_03,46.0,-9999.0,Overcast
2014_03_15_04,48.0,5.8,Overcast
2014_03_15_05,48.9,5.8,Overcast
2014_03_15_06,48.0,-9999.0,Scattered Clouds
2014_03_15_07,48.0,3.5,Overcast
2014_03_15_08,48.9,3.5,Overcast
2014_03_15_09,51.1,8.1,Scattered Clouds
2014_03_15_10,54.0,6.9,Partly Cloudy
2014_03_15_11,55.9,9.2,Clear
2014_03_15_12,57.9,11.5,Mostly Cloudy
2014_03_15_13,55.9,15.0,Scattered Clouds
2014_03_15_14,57.0,10.4,Partly Cloudy
2014_03_15_15,57.0,13.8,Scattered Clouds
2014_03_15_16,57.0,8.1,Scattered Clouds
2014_03_15_17,55.0,10.4,Clear
2014_03_15_18,54.0,13.8,Clear
2014_03_15_19,53.1,11.5,Scattered Clouds
2014_03_15_20,51.1,9.2,Clear
2014_03_15_21,50.0,17.3,Clear
2014_03_15_22,46.9,10.4,Clear
2014_03_15_23,45.0,8.1,Clear
2014_03_16_00,43.0,9.2,Clear
2014_03_16_01,39.9,6.9,Clear
2014_03_16_02,39.0,8.1,Clear
2014_03_16_03,37.0,8.1,Clear
2014_03_16_04,35.1,12.7,Clear
2014_03_16_05,33.1,4.6,Clear
2014_03_16_06,30.9,13.8,Clear
2014_03_16_07,30.9,12.7,Clear
2014_03_16_08,30.9,5.8,Clear
2014_03_16_09,30.9,-9999.0,Clear
2014_03_16_10,32.0,6.9,Clear
2014_03_16_11,35.1,8.1,Clear
2014_03_16_12,35.1,-9999.0,Clear
2014_03_16_13,36.0,3.5,Clear
2014_03_16_14,36.0,-9999.0,Clear
2014_03_16_15,36.0,8.1,Clear
2014_03_16_16,35.1,5.8,Clear
2014_03_16_17,34.0,4.6,Overcast
2014_03_16_18,33.1,5.8,Overcast
2014_03_16_19,33.1,8.1,Overcast
2014_03_16_20,32.0,5.8,Overcast
2014_03_16_21,32.0,5.8,Overcast
2014_03_16_22,32.0,9.2,Overcast
2014_03_16_23,32.0,5.8,Overcast
2014_03_17_00,30.0,8.1,Overcast
2014_03_17_01,28.9,11.5,Overcast
2014_03_17_02,27.0,13.8,Overcast
2014_03_17_03,26.1,13.8,Overcast
2014_03_17_04,25.0,10.4,Overcast
2014_03_17_05,24.1,10.4,Overcast
2014_03_17_06,24.1,11.5,Overcast
2014_03_17_07,24.1,9.2,Overcast
2014_03_17_08,23.0,9.2,Mostly Cloudy
2014_03_17_09,24.1,11.5,Overcast
2014_03_17_10,26.1,12.7,Overcast
2014_03_17_11,28.0,10.4,Partly Cloudy
2014_03_17_12,28.0,9.2,Overcast
2014_03_17_13,30.9,4.6,Scattered Clouds
2014_03_17_14,33.1,-9999.0,Scattered Clouds
2014_03_17_15,33.1,9.2,Mostly Cloudy
2014_03_17_16,33.1,5.8,Overcast
2014_03_17_17,33.1,4.6,Overcast
2014_03_17_18,32.0,Calm,Overcast
2014_03_17_19,33.1,5.8,Overcast
2014_03_17_20,33.1,3.5,Overcast
2014_03_17_21,33.1,5.8,Overcast
2014_03_17_22,32.0,3.5,Mostly Cloudy
2014_03_17_23,30.9,5.8,Partly Cloudy
2014_03_18_00,30.0,4.6,Clear
2014_03_18_01,30.0,6.9,Clear
2014_03_18_02,30.0,Calm,Clear
2014_03_18_03,30.0,4.6,Clear
2014_03_18_04,28.9,4.6,Clear
2014_03_18_05,28.9,4.6,Clear
2014_03_18_06,28.0,4.6,Clear
2014_03_18_07,28.0,4.6,Clear
2014_03_18_08,30.0,6.9,Scattered Clouds
2014_03_18_09,32.0,13.8,Clear
2014_03_18_10,33.1,11.5,Clear
2014_03_18_11,35.1,8.1,Clear
2014_03_18_12,37.0,9.2,Clear
2014_03_18_13,39.9,6.9,Clear
2014_03_18_14,42.1,10.4,Clear
2014_03_18_15,42.1,6.9,Clear
2014_03_18_16,42.1,5.8,Clear
2014_03_18_17,41.0,9.2,Clear
2014_03_18_18,37.9,9.2,Clear
2014_03_18_19,37.0,5.8,Clear
2014_03_18_20,36.0,8.1,Clear
2014_03_18_21,35.1,8.1,Clear
2014_03_18_22,35.1,5.8,Clear
2014_03_18_23,34.0,5.8,Clear
2014_03_19_00,34.0,6.9,Clear
2014_03_19_01,33.1,9.2,Clear
2014_03_19_02,33.1,5.8,Clear
2014_03_19_03,32.0,5.8,Clear
2014_03_19_04,32.0,5.8,Clear
2014_03_19_05,33.1,8.1,Overcast
2014_03_19_06,34.0,4.6,Overcast
2014_03_19_07,34.0,4.6,Overcast
2014_03_19_08,34.0,9.2,Overcast
2014_03_19_09,36.0,8.1,Overcast
2014_03_19_10,37.9,6.9,Overcast
2014_03_19_10,37.9,9.2,Overcast
2014_03_19_11,39.9,6.9,Overcast
2014_03_19_12,39.9,3.5,Overcast
2014_03_19_13,41.0,10.4,Overcast
2014_03_19_14,42.1,6.9,Overcast
2014_03_19_15,44.1,4.6,Overcast
2014_03_19_16,41.0,8.1,Haze
2014_03_19_17,41.0,11.5,Overcast
2014_03_19_18,42.1,6.9,Overcast
2014_03_19_19,41.0,9.2,Rain
2014_03_19_19,41.0,10.4,Light Rain
2014_03_19_20,42.1,9.2,Overcast
2014_03_19_20,43.0,10.4,Light Rain
2014_03_19_21,44.1,10.4,Rain
2014_03_19_21,45.0,5.8,Light Rain
2014_03_19_21,44.6,8.1,Heavy Rain
2014_03_19_21,46.0,5.8,Rain
2014_03_19_22,46.0,8.1,Light Rain
2014_03_19_22,46.0,9.2,Heavy Rain
2014_03_19_22,42.8,4.6,Heavy Rain
2014_03_19_22,43.0,3.5,Rain
2014_03_19_23,43.0,5.8,Heavy Rain
2014_03_19_23,45.0,6.9,Rain
2014_03_19_23,43.0,5.8,Rain
2014_03_19_23,42.8,6.9,Light Rain
2014_03_19_23,42.1,6.9,Rain
2014_03_20_00,43.0,3.5,Heavy Rain
2014_03_20_00,43.0,5.8,Rain
2014_03_20_00,43.0,5.8,Light Rain
2014_03_20_00,43.0,4.6,Light Rain
2014_03_20_00,42.1,6.9,Overcast
2014_03_20_01,42.1,5.8,Overcast
2014_03_20_01,42.1,Calm,Overcast
2014_03_20_02,42.1,Calm,Overcast
2014_03_20_02,41.0,Calm,Overcast
2014_03_20_03,39.9,Calm,Overcast
2014_03_20_03,41.0,Calm,Overcast
2014_03_20_04,39.9,Calm,Overcast
2014_03_20_04,39.9,5.8,Overcast
2014_03_20_05,41.0,4.6,Overcast
2014_03_20_05,41.0,3.5,Overcast
2014_03_20_06,42.1,3.5,Overcast
2014_03_20_07,43.0,5.8,Overcast
2014_03_20_08,43.0,9.2,Overcast
2014_03_20_08,44.1,5.8,Overcast
2014_03_20_09,45.0,3.5,Partly Cloudy
2014_03_20_09,46.0,3.5,Clear
2014_03_20_10,48.9,6.9,Mostly Cloudy
2014_03_20_11,50.0,10.4,Partly Cloudy
2014_03_20_12,50.0,9.2,Overcast
2014_03_20_13,52.0,10.4,Mostly Cloudy
2014_03_20_14,51.1,13.8,Partly Cloudy
2014_03_20_15,51.1,16.1,Mostly Cloudy
2014_03_20_16,52.0,13.8,Partly Cloudy
2014_03_20_17,50.0,8.1,Scattered Clouds
2014_03_20_18,48.9,11.5,Partly Cloudy
2014_03_20_19,46.9,6.9,Mostly Cloudy
2014_03_20_20,45.0,11.5,Clear
2014_03_20_21,44.1,13.8,Clear
2014_03_20_22,43.0,10.4,Partly Cloudy
2014_03_20_23,42.1,8.1,Mostly Cloudy
2014_03_21_00,41.0,13.8,Partly Cloudy
2014_03_21_01,39.9,9.2,Partly Cloudy
2014_03_21_02,39.9,12.7,Overcast
2014_03_21_03,39.9,8.1,Overcast
2014_03_21_04,39.9,13.8,Overcast
2014_03_21_05,39.0,-9999.0,Overcast
2014_03_21_06,39.0,4.6,Overcast
2014_03_21_07,39.0,10.4,Partly Cloudy
2014_03_21_08,39.9,6.9,Mostly Cloudy
2014_03_21_09,41.0,-9999.0,Clear
2014_03_21_10,43.0,6.9,Clear
2014_03_21_11,46.0,11.5,Clear
2014_03_21_12,46.9,9.2,Clear
2014_03_21_13,48.9,9.2,Clear
2014_03_21_14,50.0,11.5,Clear
2014_03_21_15,51.1,4.6,Clear
2014_03_21_16,51.1,11.5,Clear
2014_03_21_17,51.1,-9999.0,Clear
2014_03_21_18,50.0,6.9,Clear
2014_03_21_19,48.0,3.5,Clear
2014_03_21_20,46.9,Calm,Clear
2014_03_21_21,45.0,Calm,Clear
2014_03_21_22,44.1,5.8,Clear
2014_03_21_23,43.0,4.6,Clear
2014_03_22_00,42.1,6.9,Clear
2014_03_22_01,42.1,Calm,Clear
2014_03_22_02,42.1,6.9,Mostly Cloudy
2014_03_22_03,41.0,6.9,Mostly Cloudy
2014_03_22_04,41.0,8.1,Mostly Cloudy
2014_03_22_05,42.1,6.9,Clear
2014_03_22_06,43.0,6.9,Clear
2014_03_22_07,44.1,6.9,Clear
2014_03_22_08,46.0,10.4,Overcast
2014_03_22_09,48.0,8.1,Clear
2014_03_22_10,53.1,4.6,Clear
2014_03_22_11,52.0,9.2,Mostly Cloudy
2014_03_22_12,55.0,3.5,Scattered Clouds
2014_03_22_13,60.1,4.6,Clear
2014_03_22_14,62.1,12.7,Clear
2014_03_22_15,62.1,6.9,Partly Cloudy
2014_03_22_16,63.0,11.5,Partly Cloudy
2014_03_22_17,63.0,6.9,Clear
2014_03_22_18,61.0,6.9,Clear
2014_03_22_19,57.0,10.4,Clear
2014_03_22_20,53.1,8.1,Clear
2014_03_22_21,48.9,10.4,Clear
2014_03_22_22,46.0,3.5,Clear
2014_03_22_23,44.1,Calm,Clear
2014_03_23_00,42.1,6.9,Clear
2014_03_23_01,41.0,4.6,Clear
2014_03_23_02,39.9,4.6,Clear
2014_03_23_03,39.0,8.1,Clear
2014_03_23_04,39.0,6.9,Clear
2014_03_23_05,39.0,10.4,Clear
2014_03_23_06,39.0,8.1,Partly Cloudy
2014_03_23_07,39.0,3.5,Clear
2014_03_23_08,39.0,5.8,Mostly Cloudy
2014_03_23_09,39.9,-9999.0,Overcast
2014_03_23_10,39.9,3.5,Mostly Cloudy
2014_03_23_11,41.0,4.6,Scattered Clouds
2014_03_23_12,42.1,5.8,Clear
2014_03_23_13,41.0,9.2,Mostly Cloudy
2014_03_23_14,41.0,11.5,Scattered Clouds
2014_03_23_15,39.9,5.8,Partly Cloudy
2014_03_23_16,39.0,-9999.0,Partly Cloudy
2014_03_23_17,37.0,9.2,Overcast
2014_03_23_18,37.0,-9999.0,Mostly Cloudy
2014_03_23_19,35.1,10.4,Clear
2014_03_23_20,34.0,10.4,Clear
2014_03_23_21,32.0,-9999.0,Clear
2014_03_23_22,30.0,10.4,Clear
2014_03_23_23,28.9,5.8,Clear
2014_03_24_00,27.0,9.2,Clear
2014_03_24_01,25.0,6.9,Clear
2014_03_24_02,23.0,9.2,Clear
2014_03_24_03,23.0,10.4,Clear
2014_03_24_04,21.9,11.5,Clear
2014_03_24_05,21.9,3.5,Clear
2014_03_24_06,21.0,8.1,Clear
2014_03_24_07,21.9,6.9,Clear
2014_03_24_08,24.1,8.1,Clear
2014_03_24_09,25.0,5.8,Scattered Clouds
2014_03_24_10,26.1,4.6,Scattered Clouds
2014_03_24_11,28.9,4.6,Scattered Clouds
2014_03_24_12,30.9,5.8,Partly Cloudy
2014_03_24_13,32.0,4.6,Partly Cloudy
2014_03_24_14,33.1,11.5,Clear
2014_03_24_15,34.0,6.9,Clear
2014_03_24_16,33.1,3.5,Clear
2014_03_24_17,33.1,-9999.0,Clear
2014_03_24_18,32.0,8.1,Clear
2014_03_24_19,30.9,3.5,Clear
2014_03_24_20,30.9,6.9,Clear
2014_03_24_21,30.0,8.1,Clear
2014_03_24_22,28.9,5.8,Clear
2014_03_24_23,28.9,4.6,Clear
2014_03_25_00,28.0,4.6,Clear
2014_03_25_01,28.0,Calm,Clear
2014_03_25_02,27.0,3.5,Clear
2014_03_25_03,28.0,Calm,Clear
2014_03_25_04,28.0,5.8,Clear
2014_03_25_05,28.0,Calm,Overcast
2014_03_25_06,28.0,5.8,Overcast
2014_03_25_07,30.0,4.6,Clear
2014_03_25_08,32.0,4.6,Clear
2014_03_25_09,33.1,Calm,Partly Cloudy
2014_03_25_10,35.1,3.5,Clear
2014_03_25_11,37.9,3.5,Clear
2014_03_25_12,37.9,11.5,Scattered Clouds
2014_03_25_13,37.9,3.5,Overcast
2014_03_25_14,37.9,6.9,Partly Cloudy
2014_03_25_15,37.0,6.9,Clear
2014_03_25_16,37.0,3.5,Scattered Clouds
2014_03_25_17,36.0,8.1,Overcast
2014_03_25_18,36.0,9.2,Overcast
2014_03_25_19,36.0,3.5,Overcast
2014_03_25_20,35.1,10.4,Overcast
2014_03_25_21,34.0,12.7,Overcast
2014_03_25_22,33.1,10.4,Overcast
2014_03_25_23,33.1,12.7,Overcast
2014_03_26_00,33.1,12.7,Overcast
2014_03_26_01,33.1,10.4,Overcast
2014_03_26_02,33.1,6.9,Overcast
2014_03_26_03,34.0,8.1,Overcast
2014_03_26_04,33.1,6.9,Overcast
2014_03_26_05,33.1,6.9,Mostly Cloudy
2014_03_26_06,33.1,4.6,Scattered Clouds
2014_03_26_07,33.1,8.1,Overcast
2014_03_26_08,30.9,9.2,Overcast
2014_03_26_09,32.0,17.3,Scattered Clouds
2014_03_26_10,33.1,15.0,Clear
2014_03_26_11,34.0,9.2,Clear
2014_03_26_12,35.1,13.8,Clear
2014_03_26_13,34.0,16.1,Partly Cloudy
2014_03_26_14,34.0,20.7,Clear
2014_03_26_15,34.0,12.7,Partly Cloudy
2014_03_26_16,33.1,12.7,Clear
2014_03_26_17,33.1,-9999.0,Clear
2014_03_26_18,30.9,20.7,Clear
2014_03_26_19,28.9,16.1,Clear
2014_03_26_20,28.0,13.8,Clear
2014_03_26_21,27.0,-9999.0,Clear
2014_03_26_22,26.1,5.8,Clear
2014_03_26_23,25.0,18.4,Clear
2014_03_27_00,25.0,9.2,Clear
2014_03_27_01,24.1,8.1,Clear
2014_03_27_02,24.1,-9999.0,Clear
2014_03_27_03,24.1,12.7,Clear
2014_03_27_04,23.0,8.1,Clear
2014_03_27_05,23.0,10.4,Clear
2014_03_27_06,21.9,4.6,Clear
2014_03_27_07,23.0,4.6,Clear
2014_03_27_08,25.0,8.1,Clear
2014_03_27_09,27.0,8.1,Clear
2014_03_27_10,30.0,4.6,Clear
2014_03_27_11,34.0,Calm,Clear
2014_03_27_12,36.0,4.6,Clear
2014_03_27_13,37.9,3.5,Clear
2014_03_27_14,41.0,4.6,Clear
2014_03_27_15,42.1,5.8,Clear
2014_03_27_16,42.1,12.7,Clear
2014_03_27_17,41.0,6.9,Clear
2014_03_27_18,41.0,6.9,Clear
2014_03_27_19,41.0,6.9,Clear
2014_03_27_20,39.9,3.5,Clear
2014_03_27_21,39.0,8.1,Clear
2014_03_27_22,37.9,5.8,Partly Cloudy
2014_03_27_23,39.0,8.1,Scattered Clouds
2014_03_28_00,37.9,6.9,Clear
2014_03_28_01,37.9,6.9,Clear
2014_03_28_02,39.0,5.8,Clear
2014_03_28_03,39.9,3.5,Clear
2014_03_28_04,41.0,6.9,Clear
2014_03_28_05,43.0,4.6,Partly Cloudy
2014_03_28_06,44.1,4.6,Overcast
2014_03_28_07,46.9,4.6,Overcast
2014_03_28_08,50.0,-9999.0,Mostly Cloudy
2014_03_28_09,51.1,-9999.0,Overcast
2014_03_28_10,50.0,-9999.0,Rain
2014_03_28_11,50.0,11.5,Light Rain
2014_03_28_12,53.1,4.6,Overcast
2014_03_28_13,54.0,4.6,Overcast
2014_03_28_13,55.0,4.6,Overcast
2014_03_28_14,55.9,-9999.0,Overcast
2014_03_28_14,57.9,5.8,Overcast
2014_03_28_15,59.0,5.8,Overcast
2014_03_28_16,59.0,6.9,Overcast
2014_03_28_16,59.0,4.6,Overcast
2014_03_28_17,60.1,6.9,Overcast
2014_03_28_17,61.0,4.6,Overcast
2014_03_28_18,61.0,6.9,Overcast
2014_03_28_19,61.0,4.6,Overcast
2014_03_28_20,55.9,3.5,Overcast
2014_03_28_21,59.0,3.5,Overcast
2014_03_28_22,60.1,8.1,Mostly Cloudy
2014_03_28_23,59.0,3.5,Overcast
2014_03_29_00,60.1,3.5,Mostly Cloudy
2014_03_29_01,57.9,4.6,Clear
2014_03_29_02,55.0,Calm,Clear
2014_03_29_03,53.1,3.5,Clear
2014_03_29_04,50.0,5.8,Clear
2014_03_29_05,50.0,4.6,Clear
2014_03_29_06,50.0,6.9,Scattered Clouds
2014_03_29_07,50.0,10.4,Overcast
2014_03_29_08,48.9,10.4,Overcast
2014_03_29_09,48.9,9.2,Overcast
2014_03_29_10,48.0,6.9,Light Rain
2014_03_29_11,46.9,9.2,Light Rain
2014_03_29_12,46.9,10.4,Light Rain
2014_03_29_13,46.0,6.9,Light Rain
2014_03_29_13,46.0,3.5,Rain
2014_03_29_13,45.0,10.4,Rain
2014_03_29_13,45.0,8.1,Light Rain
2014_03_29_14,45.0,9.2,Light Rain
2014_03_29_14,46.0,4.6,Light Rain
2014_03_29_15,46.0,10.4,Light Rain
2014_03_29_15,46.0,12.7,Rain
2014_03_29_16,45.0,10.4,Light Rain
2014_03_29_17,44.1,13.8,Light Rain
2014_03_29_17,44.1,9.2,Light Rain
2014_03_29_18,44.1,16.1,Rain
2014_03_29_18,44.1,17.3,Rain
2014_03_29_19,45.0,15.0,Rain
2014_03_29_19,45.0,17.3,Light Rain
2014_03_29_20,44.1,19.6,Rain
2014_03_29_21,43.0,18.4,Rain
2014_03_29_22,43.0,20.7,Rain
2014_03_29_22,43.0,16.1,Heavy Rain
2014_03_29_22,43.0,18.4,Rain
2014_03_29_23,44.1,18.4,Rain
2014_03_29_23,44.1,21.9,Heavy Rain
2014_03_29_23,44.1,23.0,Rain
2014_03_30_00,44.1,16.1,Heavy Rain
2014_03_30_00,44.6,16.1,Heavy Rain
2014_03_30_01,46.0,11.5,Light Rain
2014_03_30_01,46.0,4.6,Light Rain
2014_03_30_01,46.0,5.8,Overcast
2014_03_30_02,46.9,6.9,Overcast
2014_03_30_03,48.0,4.6,Overcast
2014_03_30_03,48.9,6.9,Overcast
2014_03_30_04,48.0,9.2,Overcast
2014_03_30_06,46.9,8.1,Overcast
2014_03_30_07,46.0,10.4,Overcast
2014_03_30_08,45.0,6.9,Overcast
2014_03_30_09,45.0,5.8,Overcast
2014_03_30_10,45.0,9.2,Overcast
2014_03_30_11,46.9,8.1,Overcast
2014_03_30_12,46.0,12.7,Overcast
2014_03_30_13,46.0,18.4,Overcast
2014_03_30_14,46.0,15.0,Overcast
2014_03_30_15,46.0,12.7,Overcast
2014_03_30_16,46.0,9.2,Overcast
2014_03_30_17,45.0,10.4,Overcast
2014_03_30_18,44.1,8.1,Rain
2014_03_30_18,43.0,10.4,Rain
2014_03_30_18,43.0,12.7,Light Rain
2014_03_30_19,42.1,11.5,Overcast
2014_03_30_20,42.1,8.1,Overcast
2014_03_30_21,41.0,13.8,Overcast
2014_03_30_22,41.0,11.5,Overcast
2014_03_30_23,39.9,10.4,Overcast
2014_03_31_00,39.0,12.7,Light Rain
2014_03_31_01,37.9,11.5,Light Rain
2014_03_31_02,37.9,9.2,Overcast
2014_03_31_02,37.9,-9999.0,Overcast
2014_03_31_03,37.9,9.2,Overcast
2014_03_31_03,39.0,11.5,Overcast
2014_03_31_04,37.9,8.1,Overcast
2014_03_31_05,39.0,5.8,Overcast
2014_03_31_06,37.0,13.8,Light Snow
2014_03_31_07,36.0,10.4,Overcast
2014_03_31_07,36.0,5.8,Overcast
2014_03_31_08,37.0,6.9,Overcast
2014_03_31_08,37.0,4.6,Overcast
2014_03_31_09,37.9,5.8,Overcast
2014_03_31_09,37.9,8.1,Overcast
2014_03_31_10,39.9,11.5,Overcast
2014_03_31_11,41.0,10.4,Overcast
2014_03_31_11,43.0,8.1,Overcast
2014_03_31_12,46.9,12.7,Partly Cloudy
2014_03_31_13,51.1,9.2,Clear
2014_03_31_14,53.1,10.4,Clear
2014_03_31_15,54.0,5.8,Clear
2014_03_31_16,54.0,9.2,Clear
2014_03_31_17,55.0,11.5,Clear
2014_03_31_18,53.1,5.8,Clear
2014_03_31_19,52.0,4.6,Clear
2014_03_31_20,48.9,8.1,Clear
2014_03_31_21,44.1,6.9,Clear
2014_03_31_22,41.0,11.5,Clear
2014_03_31_23,41.0,5.8,Clear
2014_04_01_00,41.0,10.4,Clear
2014_04_01_01,41.0,5.8,Clear
2014_04_01_02,41.0,9.2,Clear
2014_04_01_03,39.9,9.2,Clear
2014_04_01_04,39.9,8.1,Clear
2014_04_01_05,39.0,3.5,Clear
2014_04_01_06,39.0,6.9,Clear
2014_04_01_07,39.9,3.5,Clear
2014_04_01_08,42.1,4.6,Clear
2014_04_01_09,45.0,6.9,Clear
2014_04_01_10,48.9,5.8,Clear
2014_04_01_11,50.0,4.6,Clear
2014_04_01_12,53.1,Calm,Clear
2014_04_01_13,55.0,4.6,Clear
2014_04_01_14,55.9,4.6,Clear
2014_04_01_15,57.9,4.6,Clear
2014_04_01_16,59.0,Calm,Clear
2014_04_01_17,57.9,4.6,Partly Cloudy
2014_04_01_18,52.0,4.6,Clear
2014_04_01_19,50.0,4.6,Partly Cloudy
2014_04_01_20,48.9,4.6,Partly Cloudy
2014_04_01_21,48.0,4.6,Clear
2014_04_01_22,46.0,5.8,Clear
2014_04_01_23,46.0,Calm,Clear
2014_04_02_00,45.0,3.5,Clear
2014_04_02_01,44.1,4.6,Clear
2014_04_02_02,44.1,Calm,Clear
2014_04_02_03,44.1,4.6,Clear
2014_04_02_04,43.0,4.6,Clear
2014_04_02_05,42.1,Calm,Clear
2014_04_02_06,42.1,Calm,Partly Cloudy
2014_04_02_08,46.0,Calm,Partly Cloudy
2014_04_02_09,46.0,Calm,Mostly Cloudy
2014_04_02_10,48.0,4.6,Overcast
2014_04_02_11,48.0,3.5,Overcast
2014_04_02_12,48.0,Calm,Overcast
2014_04_02_13,51.1,Calm,Overcast
2014_04_02_14,50.0,4.6,Overcast
2014_04_02_15,50.0,3.5,Scattered Clouds
2014_04_02_16,53.1,Calm,Clear
2014_04_02_17,53.1,3.5,Clear
2014_04_02_18,52.0,Calm,Clear
2014_04_02_19,51.1,Calm,Clear
2014_04_02_20,52.0,3.5,Clear
2014_04_02_21,51.1,4.6,Clear
2014_04_02_22,51.1,Calm,Clear
2014_04_02_23,51.1,Calm,Clear
2014_04_03_00,50.0,3.5,Clear
2014_04_03_01,50.0,Calm,Clear
2014_04_03_02,48.9,4.6,Clear
2014_04_03_03,48.9,4.6,Clear
2014_04_03_04,48.0,Calm,Clear
2014_04_03_05,48.0,6.9,Clear
2014_04_03_06,46.9,5.8,Clear
2014_04_03_07,46.9,5.8,Clear
2014_04_03_08,48.0,5.8,Clear
2014_04_03_09,48.9,Calm,Clear
