2015_01_03_06,34.0,5.8,Clear
2015_01_03_07,34.0,9.2,Clear
2015_01_03_08,35.1,6.9,Clear
2015_01_03_09,36.0,3.5,Scattered Clouds
2015_01_03_10,37.0,8.1,Mostly Cloudy
2015_01_03_10,37.0,9.2,Overcast
2015_01_03_10,37.0,8.1,Overcast
2015_01_03_11,37.9,4.6,Overcast
2015_01_03_12,37.9,9.2,Light Snow
2015_01_03_12,36.0,6.9,Snow
2015_01_03_12,35.1,8.1,Light Snow
2015_01_03_13,36.0,8.1,Haze
2015_01_03_13,35.1,8.1,Light Snow
2015_01_03_13,34.0,8.1,Light Snow
2015_01_03_14,34.0,8.1,Light Snow
2015_01_03_14,34.0,5.8,Light Snow
2015_01_03_14,34.0,6.9,Light Snow
2015_01_03_14,34.0,5.8,Rain
2015_01_03_15,34.0,4.6,Light Rain
2015_01_03_15,35.1,4.6,Light Rain
2015_01_03_15,35.1,6.9,Light Rain
2015_01_03_16,35.1,5.8,Light Rain
2015_01_03_16,36.0,5.8,Overcast
2015_01_03_16,36.0,8.1,Light Rain
2015_01_03_17,36.0,5.8,Rain
2015_01_03_17,36.0,3.5,Rain
2015_01_03_17,37.0,4.6,Light Rain
2015_01_03_18,37.0,6.9,Light Rain
2015_01_03_18,37.0,4.6,Light Rain
2015_01_03_18,37.0,5.8,Rain
2015_01_03_19,37.9,5.8,Light Rain
2015_01_03_19,37.9,5.8,Rain
2015_01_03_19,39.0,5.8,Light Rain
2015_01_03_20,39.0,6.9,Light Rain
2015_01_03_20,39.9,9.2,Light Rain
2015_01_03_20,39.9,4.6,Light Rain
2015_01_03_21,39.9,5.8,Light Rain
2015_01_03_21,39.9,8.1,Light Rain
2015_01_03_22,41.0,5.8,Light Rain
2015_01_03_22,41.0,6.9,Overcast
2015_01_03_23,41.0,8.1,Overcast
2015_01_03_23,42.1,6.9,Light Rain
2015_01_04_00,42.1,6.9,Rain
2015_01_04_00,42.1,4.6,Light Rain
2015_01_04_00,42.1,3.5,Light Rain
2015_01_04_01,43.0,4.6,Light Rain
2015_01_04_01,43.0,3.5,Light Rain
2015_01_04_02,43.0,4.6,Overcast
2015_01_04_02,43.0,3.5,Light Rain
2015_01_04_02,43.0,Calm,Light Rain
2015_01_04_02,43.0,3.5,Overcast
2015_01_04_03,43.0,Calm,Overcast
2015_01_04_03,42.1,Calm,Overcast
2015_01_04_03,41.0,Calm,Overcast
2015_01_04_04,42.1,Calm,Overcast
2015_01_04_04,41.0,Calm,Overcast
2015_01_04_04,42.1,3.5,Overcast
2015_01_04_05,43.0,3.5,Overcast
2015_01_04_05,45.0,5.8,Overcast
2015_01_04_05,44.1,4.6,Light Rain
2015_01_04_05,45.0,6.9,Light Rain
2015_01_04_06,45.0,5.8,Overcast
2015_01_04_07,44.1,8.1,Overcast
2015_01_04_08,45.0,5.8,Overcast
2015_01_04_09,45.0,Calm,Light Rain
2015_01_04_09,46.0,4.6,Overcast
2015_01_04_10,46.9,4.6,Overcast
2015_01_04_10,46.9,6.9,Overcast
2015_01_04_11,50.0,8.1,Overcast
2015_01_04_12,48.9,6.9,Overcast
2015_01_04_12,51.1,9.2,Overcast
2015_01_04_12,50.0,8.1,Overcast
2015_01_04_13,50.0,4.6,Overcast
2015_01_04_14,51.1,3.5,Overcast
2015_01_04_14,52.0,8.1,Overcast
2015_01_04_15,53.1,8.1,Scattered Clouds
2015_01_04_15,54.0,-9999.0,Partly Cloudy
2015_01_04_16,55.0,6.9,Partly Cloudy
2015_01_04_17,55.0,4.6,Clear
2015_01_04_18,55.9,6.9,Overcast
2015_01_04_18,55.0,4.6,Overcast
2015_01_04_18,55.0,6.9,Overcast
2015_01_04_19,53.1,5.8,Light Rain
2015_01_04_20,53.1,6.9,Light Rain
2015_01_04_20,53.1,4.6,Light Rain
2015_01_04_21,52.0,8.1,Light Rain
2015_01_04_22,51.1,13.8,Mostly Cloudy
2015_01_04_23,50.0,18.4,Scattered Clouds
2015_01_05_00,46.9,10.4,Clear
2015_01_05_01,46.0,-9999.0,Clear
2015_01_05_02,44.1,10.4,Clear
2015_01_05_03,43.0,12.7,Clear
2015_01_05_04,42.1,9.2,Mostly Cloudy
2015_01_05_05,41.0,16.1,Partly Cloudy
2015_01_05_06,41.0,12.7,Overcast
2015_01_05_07,39.0,15.0,Mostly Cloudy
2015_01_05_08,39.0,13.8,Partly Cloudy
2015_01_05_09,37.9,6.9,Overcast
2015_01_05_10,36.0,16.1,Clear
2015_01_05_11,36.0,6.9,Mostly Cloudy
2015_01_05_12,36.0,9.2,Mostly Cloudy
2015_01_05_13,36.0,-9999.0,Clear
2015_01_05_14,34.0,6.9,Clear
2015_01_05_15,33.1,15.0,Clear
2015_01_05_16,32.0,10.4,Clear
2015_01_05_17,30.0,13.8,Clear
2015_01_05_18,28.9,9.2,Clear
2015_01_05_19,27.0,11.5,Clear
2015_01_05_20,25.0,3.5,Clear
2015_01_05_21,23.0,5.8,Clear
2015_01_05_22,21.9,8.1,Clear
2015_01_05_23,21.9,6.9,Clear
2015_01_06_00,21.0,10.4,Clear
2015_01_06_01,19.9,3.5,Clear
2015_01_06_02,19.9,6.9,Clear
2015_01_06_03,19.9,6.9,Clear
2015_01_06_04,19.9,4.6,Clear
2015_01_06_05,19.0,Calm,Partly Cloudy
2015_01_06_06,19.9,9.2,Overcast
2015_01_06_07,19.9,3.5,Overcast
2015_01_06_08,19.0,Calm,Light Snow
2015_01_06_09,19.0,Calm,Light Snow
2015_01_06_10,19.9,Calm,Light Snow
2015_01_06_10,19.0,Calm,Light Snow
2015_01_06_10,19.9,Calm,Snow
2015_01_06_10,19.9,Calm,Heavy Snow
2015_01_06_11,19.9,6.9,Snow
2015_01_06_11,19.9,3.5,Light Snow
2015_01_06_11,19.9,10.4,Light Snow
2015_01_06_12,19.9,8.1,Light Snow
2015_01_06_12,21.0,Calm,Light Snow
2015_01_06_12,21.0,4.6,Light Snow
2015_01_06_13,21.0,5.8,Light Snow
2015_01_06_13,21.0,-9999.0,Haze
2015_01_06_13,21.0,8.1,Haze
2015_01_06_13,21.0,9.2,Haze
2015_01_06_14,21.0,6.9,Haze
2015_01_06_14,21.0,4.6,Haze
2015_01_06_14,21.9,Calm,Overcast
2015_01_06_15,21.0,3.5,Haze
2015_01_06_16,21.0,4.6,Haze
2015_01_06_17,21.2,Calm,Mostly Cloudy
2015_01_06_17,21.0,Calm,Mostly Cloudy
2015_01_06_18,21.0,4.6,Scattered Clouds
2015_01_06_18,21.0,5.8,Clear
2015_01_06_19,21.0,8.1,Mostly Cloudy
2015_01_06_20,21.0,3.5,Clear
2015_01_06_21,21.0,-9999.0,Clear
2015_01_06_22,21.0,9.2,Clear
2015_01_06_23,19.9,3.5,Clear
2015_01_07_00,19.9,4.6,Clear
2015_01_07_01,19.9,-9999.0,Clear
2015_01_07_02,19.9,6.9,Clear
2015_01_07_03,21.0,6.9,Scattered Clouds
2015_01_07_04,21.9,9.2,Mostly Cloudy
2015_01_07_05,21.0,-9999.0,Partly Cloudy
2015_01_07_06,21.0,4.6,Clear
2015_01_07_07,21.0,13.8,Clear
2015_01_07_08,21.0,13.8,Clear
2015_01_07_09,21.9,16.1,Clear
2015_01_07_10,23.0,13.8,Partly Cloudy
2015_01_07_11,23.0,16.1,Mostly Cloudy
2015_01_07_12,21.9,8.1,Mostly Cloudy
2015_01_07_13,23.0,16.1,Mostly Cloudy
2015_01_07_14,21.9,11.5,Partly Cloudy
2015_01_07_15,21.0,17.3,Mostly Cloudy
2015_01_07_16,19.0,18.4,Clear
2015_01_07_17,17.1,16.1,Clear
2015_01_07_18,15.1,11.5,Clear
2015_01_07_19,12.0,20.7,Clear
2015_01_07_20,10.9,13.8,Clear
2015_01_07_21,10.0,13.8,Clear
2015_01_07_22,10.0,12.7,Clear
2015_01_07_23,9.0,12.7,Clear
2015_01_08_00,9.0,9.2,Clear
2015_01_08_01,8.1,11.5,Clear
2015_01_08_02,8.1,13.8,Clear
2015_01_08_03,8.1,10.4,Clear
2015_01_08_04,8.1,13.8,Clear
2015_01_08_05,9.0,9.2,Clear
2015_01_08_06,9.0,11.5,Clear
2015_01_08_07,9.0,5.8,Clear
2015_01_08_08,10.9,6.9,Clear
2015_01_08_09,12.9,9.2,Clear
2015_01_08_10,16.0,4.6,Clear
2015_01_08_11,18.0,-9999.0,Clear
2015_01_08_12,19.9,6.9,Clear
2015_01_08_13,19.9,8.1,Clear
2015_01_08_14,19.9,6.9,Clear
2015_01_08_15,19.9,4.6,Clear
2015_01_08_16,19.0,6.9,Clear
2015_01_08_17,18.0,-9999.0,Clear
2015_01_08_18,18.0,10.4,Clear
2015_01_08_19,17.1,11.5,Clear
2015_01_08_20,16.0,10.4,Clear
2015_01_08_21,17.1,10.4,Clear
2015_01_08_22,18.0,5.8,Clear
2015_01_08_23,19.0,5.8,Clear
2015_01_09_00,19.9,8.1,Partly Cloudy
2015_01_09_01,21.9,9.2,Clear
2015_01_09_02,23.0,-9999.0,Clear
2015_01_09_03,24.1,3.5,Overcast
2015_01_09_04,25.0,9.2,Mostly Cloudy
2015_01_09_05,25.0,16.1,Overcast
2015_01_09_06,24.8,6.9,Light Snow
2015_01_09_06,24.1,-9999.0,Light Snow
2015_01_09_07,23.0,8.1,Heavy Snow
2015_01_09_07,21.9,3.5,Heavy Snow
2015_01_09_07,23.0,10.4,Light Snow
2015_01_09_07,23.0,5.8,Light Snow
2015_01_09_07,23.0,4.6,Light Snow
2015_01_09_08,23.0,11.5,Snow
2015_01_09_08,23.0,5.8,Heavy Snow
2015_01_09_08,23.0,12.7,Heavy Snow
2015_01_09_08,23.0,10.4,Light Snow
2015_01_09_08,23.0,11.5,Light Snow
2015_01_09_09,24.1,5.8,Light Snow
2015_01_09_09,25.0,11.5,Haze
2015_01_09_10,26.1,4.6,Overcast
2015_01_09_11,28.9,9.2,Clear
2015_01_09_12,30.9,8.1,Overcast
2015_01_09_13,33.1,4.6,Mostly Cloudy
2015_01_09_14,32.0,8.1,Mostly Cloudy
2015_01_09_15,32.0,8.1,Scattered Clouds
2015_01_09_16,30.9,8.1,Scattered Clouds
2015_01_09_17,30.9,4.6,Clear
2015_01_09_18,30.0,-9999.0,Clear
2015_01_09_19,28.9,11.5,Clear
2015_01_09_20,27.0,17.3,Clear
2015_01_09_21,26.1,-9999.0,Clear
2015_01_09_22,25.0,6.9,Clear
2015_01_09_23,23.0,11.5,Clear
2015_01_10_00,23.0,9.2,Clear
2015_01_10_01,21.9,8.1,Clear
2015_01_10_02,19.9,4.6,Clear
2015_01_10_03,19.9,9.2,Clear
2015_01_10_04,19.0,8.1,Clear
2015_01_10_05,18.0,10.4,Clear
2015_01_10_06,17.1,9.2,Clear
2015_01_10_07,16.0,11.5,Clear
2015_01_10_08,16.0,5.8,Clear
2015_01_10_09,17.1,8.1,Clear
2015_01_10_10,18.0,9.2,Clear
2015_01_10_11,19.0,9.2,Clear
2015_01_10_12,19.9,10.4,Clear
2015_01_10_13,21.9,6.9,Clear
2015_01_10_14,23.0,3.5,Clear
2015_01_10_15,23.0,5.8,Clear
2015_01_10_16,21.9,8.1,Clear
2015_01_10_17,21.0,-9999.0,Clear
2015_01_10_18,19.9,5.8,Clear
2015_01_10_19,19.9,10.4,Clear
2015_01_10_20,19.9,8.1,Clear
2015_01_10_21,19.0,6.9,Clear
2015_01_10_22,19.0,8.1,Clear
2015_01_10_23,19.0,9.2,Clear
2015_01_11_00,18.0,5.8,Clear
2015_01_11_01,19.0,3.5,Clear
2015_01_11_02,19.9,5.8,Clear
2015_01_11_03,19.9,8.1,Clear
2015_01_11_04,19.9,4.6,Clear
2015_01_11_05,21.0,5.8,Clear
2015_01_11_06,21.9,4.6,Clear
2015_01_11_07,21.9,3.5,Clear
2015_01_11_08,24.1,Calm,Clear
2015_01_11_09,27.0,4.6,Overcast
2015_01_11_10,28.0,6.9,Overcast
2015_01_11_11,30.0,5.8,Overcast
2015_01_11_12,30.9,5.8,Overcast
2015_01_11_13,33.1,5.8,Overcast
2015_01_11_14,36.0,9.2,Mostly Cloudy
2015_01_11_15,37.0,3.5,Clear
2015_01_11_16,37.0,11.5,Clear
2015_01_11_17,37.0,5.8,Clear
2015_01_11_18,37.0,8.1,Clear
2015_01_11_19,37.0,-9999.0,Clear
2015_01_11_20,37.0,10.4,Partly Cloudy
2015_01_11_21,37.0,6.9,Scattered Clouds
2015_01_11_22,37.0,5.8,Clear
2015_01_11_23,37.0,6.9,Overcast
2015_01_12_00,37.0,6.9,Overcast
2015_01_12_01,37.0,6.9,Overcast
2015_01_12_02,37.0,Calm,Overcast
2015_01_12_03,36.0,3.5,Overcast
2015_01_12_04,36.0,5.8,Overcast
2015_01_12_05,37.0,9.2,Overcast
2015_01_12_06,36.0,3.5,Overcast
2015_01_12_07,37.0,4.6,Overcast
2015_01_12_07,37.0,3.5,Overcast
2015_01_12_08,35.1,3.5,Overcast
2015_01_12_09,35.1,3.5,Overcast
2015_01_12_09,35.1,Calm,Overcast
2015_01_12_10,36.0,4.6,Light Rain
2015_01_12_10,37.0,Calm,Overcast
2015_01_12_11,37.0,3.5,Overcast
2015_01_12_11,37.0,Calm,Light Rain
2015_01_12_12,37.0,Calm,Light Rain
2015_01_12_12,37.9,3.5,Light Rain
2015_01_12_12,37.4,4.6,Light Rain
2015_01_12_12,37.0,4.6,Rain
2015_01_12_13,36.0,6.9,Light Rain
2015_01_12_13,36.0,3.5,Light Rain
2015_01_12_14,37.0,Calm,Light Rain
2015_01_12_14,37.9,Calm,Light Rain
2015_01_12_14,37.9,4.6,Light Rain
2015_01_12_15,37.0,Calm,Rain
2015_01_12_15,37.9,Calm,Light Rain
2015_01_12_15,37.9,4.6,Overcast
2015_01_12_15,37.9,3.5,Overcast
2015_01_12_16,37.0,Calm,Overcast
2015_01_12_16,37.0,3.5,Overcast
2015_01_12_16,37.9,3.5,Overcast
2015_01_12_16,37.9,Calm,Overcast
2015_01_12_17,37.9,3.5,Overcast
2015_01_12_17,37.9,Calm,Overcast
2015_01_12_18,37.9,6.9,Overcast
2015_01_12_18,37.9,Calm,Overcast
2015_01_12_19,37.9,4.6,Overcast
2015_01_12_20,37.9,8.1,Overcast
2015_01_12_21,37.0,6.9,Overcast
2015_01_12_22,37.0,6.9,Overcast
2015_01_12_22,37.0,8.1,Overcast
2015_01_12_23,36.0,6.9,Overcast
2015_01_13_00,36.0,5.8,Overcast
2015_01_13_01,36.0,4.6,Overcast
2015_01_13_01,36.0,10.4,Overcast
2015_01_13_02,36.0,4.6,Overcast
2015_01_13_02,35.1,10.4,Overcast
2015_01_13_03,35.1,5.8,Overcast
2015_01_13_04,35.1,6.9,Overcast
2015_01_13_05,33.1,8.1,Overcast
2015_01_13_06,30.9,5.8,Mostly Cloudy
2015_01_13_07,30.0,10.4,Scattered Clouds
2015_01_13_07,28.9,11.5,Partly Cloudy
2015_01_13_08,27.0,8.1,Clear
2015_01_13_09,25.0,16.1,Clear
2015_01_13_10,24.1,12.7,Clear
2015_01_13_11,24.1,10.4,Clear
2015_01_13_12,25.0,-9999.0,Clear
2015_01_13_13,24.1,Calm,Clear
2015_01_13_14,23.0,9.2,Clear
2015_01_13_15,21.9,9.2,Clear
2015_01_13_16,21.0,9.2,Clear
2015_01_13_17,19.9,13.8,Clear
2015_01_13_18,19.0,6.9,Clear
2015_01_13_19,19.0,8.1,Clear
2015_01_13_20,19.0,8.1,Clear
2015_01_13_21,18.0,6.9,Clear
2015_01_13_22,17.1,6.9,Clear
2015_01_13_23,17.1,8.1,Clear
2015_01_14_00,17.1,5.8,Clear
2015_01_14_01,17.1,9.2,Clear
2015_01_14_02,18.0,8.1,Clear
2015_01_14_03,17.1,9.2,Clear
2015_01_14_04,18.0,5.8,Scattered Clouds
2015_01_14_05,18.0,8.1,Mostly Cloudy
2015_01_14_05,18.0,6.9,Scattered Clouds
2015_01_14_05,18.0,6.9,Partly Cloudy
2015_01_14_06,18.0,6.9,Partly Cloudy
2015_01_14_07,18.0,5.8,Mostly Cloudy
2015_01_14_07,19.9,5.8,Overcast
2015_01_14_07,19.0,6.9,Overcast
2015_01_14_08,19.9,6.9,Mostly Cloudy
2015_01_14_08,19.9,5.8,Scattered Clouds
2015_01_14_08,21.0,5.8,Clear
2015_01_14_09,23.0,6.9,Partly Cloudy
2015_01_14_10,25.0,5.8,Mostly Cloudy
2015_01_14_10,25.0,Calm,Mostly Cloudy
2015_01_14_11,26.1,4.6,Mostly Cloudy
2015_01_14_11,27.0,9.2,Overcast
2015_01_14_11,28.0,6.9,Mostly Cloudy
2015_01_14_12,28.0,11.5,Mostly Cloudy
2015_01_14_12,30.0,12.7,Overcast
2015_01_14_13,30.9,9.2,Overcast
2015_01_14_14,30.9,6.9,Overcast
2015_01_14_15,32.0,9.2,Overcast
2015_01_14_16,30.9,5.8,Overcast
2015_01_14_16,30.9,3.5,Overcast
2015_01_14_17,30.9,5.8,Overcast
2015_01_14_18,30.9,4.6,Overcast
2015_01_14_19,30.9,5.8,Overcast
2015_01_14_20,30.9,6.9,Overcast
2015_01_14_21,30.0,Calm,Overcast
2015_01_14_22,30.0,Calm,Overcast
2015_01_14_23,28.9,4.6,Scattered Clouds
2015_01_15_00,28.0,Calm,Overcast
2015_01_15_01,28.0,Calm,Overcast
2015_01_15_02,27.0,3.5,Clear
2015_01_15_03,27.0,5.8,Mostly Cloudy
2015_01_15_04,27.0,3.5,Overcast
2015_01_15_05,26.1,5.8,Overcast
2015_01_15_06,25.0,Calm,Mostly Cloudy
2015_01_15_07,25.0,4.6,Overcast
2015_01_15_08,26.1,6.9,Overcast
2015_01_15_09,27.0,4.6,Overcast
2015_01_15_10,28.0,5.8,Overcast
2015_01_15_11,30.0,6.9,Clear
2015_01_15_12,32.0,4.6,Clear
2015_01_15_13,34.0,-9999.0,Clear
2015_01_15_14,34.0,4.6,Clear
2015_01_15_15,34.0,3.5,Clear
2015_01_15_16,33.1,9.2,Clear
2015_01_15_17,33.1,4.6,Clear
2015_01_15_18,33.1,-9999.0,Clear
2015_01_15_19,33.1,9.2,Clear
2015_01_15_20,32.0,4.6,Clear
2015_01_15_21,32.0,4.6,Clear
2015_01_15_22,30.9,5.8,Clear
2015_01_15_23,30.9,4.6,Clear
2015_01_16_00,32.0,-9999.0,Clear
2015_01_16_01,30.9,8.1,Clear
2015_01_16_02,30.9,8.1,Clear
2015_01_16_03,30.9,8.1,Mostly Cloudy
2015_01_16_04,30.9,8.1,Scattered Clouds
2015_01_16_05,30.9,8.1,Scattered Clouds
2015_01_16_06,30.9,5.8,Clear
2015_01_16_07,30.9,10.4,Haze
2015_01_16_08,33.1,5.8,Mostly Cloudy
2015_01_16_09,35.1,10.4,Partly Cloudy
2015_01_16_10,37.0,6.9,Clear
2015_01_16_11,39.0,-9999.0,Partly Cloudy
2015_01_16_12,42.1,11.5,Partly Cloudy
2015_01_16_13,43.0,15.0,Mostly Cloudy
2015_01_16_14,39.0,10.4,Mostly Cloudy
2015_01_16_15,36.0,5.8,Clear
2015_01_16_16,33.1,15.0,Partly Cloudy
2015_01_16_17,30.0,8.1,Scattered Clouds
2015_01_16_18,28.0,10.4,Clear
2015_01_16_19,26.1,11.5,Clear
2015_01_16_20,24.1,18.4,Clear
2015_01_16_21,21.9,10.4,Clear
2015_01_16_22,19.9,9.2,Clear
2015_01_16_23,19.9,11.5,Clear
2015_01_17_00,19.0,10.4,Clear
2015_01_17_01,19.0,3.5,Clear
2015_01_17_02,18.0,4.6,Clear
2015_01_17_03,18.0,6.9,Clear
2015_01_17_04,18.0,10.4,Clear
2015_01_17_05,18.0,8.1,Clear
2015_01_17_06,17.1,5.8,Clear
2015_01_17_07,17.1,6.9,Clear
2015_01_17_08,17.1,3.5,Clear
2015_01_17_09,19.9,4.6,Clear
2015_01_17_10,21.0,3.5,Clear
2015_01_17_11,24.1,5.8,Clear
2015_01_17_12,26.1,6.9,Clear
2015_01_17_13,27.0,4.6,Clear
2015_01_17_14,28.9,6.9,Clear
2015_01_17_15,28.9,4.6,Clear
2015_01_17_16,28.0,6.9,Clear
2015_01_17_17,28.0,9.2,Clear
2015_01_17_18,28.9,6.9,Clear
2015_01_17_19,30.0,3.5,Clear
2015_01_17_20,30.9,5.8,Clear
2015_01_17_21,30.0,3.5,Clear
2015_01_17_22,30.9,6.9,Clear
2015_01_17_23,30.9,-9999.0,Clear
2015_01_18_00,33.1,3.5,Clear
2015_01_18_01,34.0,6.9,Clear
2015_01_18_02,33.1,Calm,Scattered Clouds
2015_01_18_03,34.0,4.6,Clear
2015_01_18_04,35.1,3.5,Overcast
2015_01_18_05,35.1,3.5,Overcast
2015_01_18_06,34.0,4.6,Overcast
2015_01_18_06,34.0,5.8,Overcast
2015_01_18_07,33.1,5.8,Light Rain
2015_01_18_08,34.0,Calm,Light Rain
2015_01_18_08,33.8,4.6,Rain
2015_01_18_08,34.0,3.5,Rain
2015_01_18_09,34.0,4.6,Rain
2015_01_18_09,35.1,4.6,Rain
2015_01_18_09,35.1,3.5,Light Rain
2015_01_18_10,36.0,4.6,Rain
2015_01_18_10,36.0,Calm,Rain
2015_01_18_11,36.0,3.5,Rain
2015_01_18_12,36.0,Calm,Rain
2015_01_18_12,37.0,3.5,Rain
2015_01_18_13,37.0,4.6,Rain
2015_01_18_13,37.9,5.8,Rain
2015_01_18_14,39.0,4.6,Rain
2015_01_18_14,39.9,3.5,Rain
2015_01_18_14,39.0,3.5,Heavy Rain
2015_01_18_15,39.0,3.5,Heavy Rain
2015_01_18_15,39.0,Calm,Heavy Rain
2015_01_18_15,39.0,Calm,Rain
2015_01_18_15,39.9,Calm,Rain
2015_01_18_16,41.0,Calm,Rain
2015_01_18_16,41.0,3.5,Light Rain
2015_01_18_16,41.0,4.6,Rain
2015_01_18_16,41.0,6.9,Rain
2015_01_18_17,41.0,5.8,Light Rain
2015_01_18_17,42.1,Calm,Rain
2015_01_18_17,42.1,4.6,Rain
2015_01_18_18,41.0,3.5,Rain
2015_01_18_18,42.1,Calm,Light Rain
2015_01_18_18,41.0,Calm,Light Rain
2015_01_18_18,42.1,Calm,Overcast
2015_01_18_19,41.0,Calm,Overcast
2015_01_18_19,41.0,3.5,Overcast
2015_01_18_20,41.0,3.5,Overcast
2015_01_18_20,41.0,Calm,Light Rain
2015_01_18_20,41.0,4.6,Light Rain
2015_01_18_20,41.0,5.8,Light Rain
2015_01_18_21,41.0,6.9,Overcast
2015_01_18_22,39.9,5.8,Mostly Cloudy
2015_01_18_23,39.0,5.8,Clear
2015_01_19_00,37.9,6.9,Clear
2015_01_19_01,37.0,6.9,Clear
2015_01_19_02,37.0,4.6,Clear
2015_01_19_03,37.0,6.9,Overcast
2015_01_19_04,37.0,5.8,Overcast
2015_01_19_05,37.0,4.6,Overcast
2015_01_19_06,37.0,-9999.0,Clear
2015_01_19_07,37.0,4.6,Overcast
2015_01_19_08,37.9,6.9,Mostly Cloudy
2015_01_19_09,39.0,8.1,Overcast
2015_01_19_10,39.9,10.4,Overcast
2015_01_19_11,41.0,12.7,Overcast
2015_01_19_12,41.0,5.8,Overcast
2015_01_19_13,39.9,10.4,Overcast
2015_01_19_14,41.0,10.4,Overcast
2015_01_19_15,41.0,10.4,Overcast
2015_01_19_16,39.9,8.1,Overcast
2015_01_19_17,39.9,10.4,Overcast
2015_01_19_18,39.9,8.1,Overcast
2015_01_19_19,39.0,6.9,Overcast
2015_01_19_20,39.0,6.9,Overcast
2015_01_19_21,39.0,6.9,Overcast
2015_01_19_22,39.0,6.9,Overcast
2015_01_19_23,39.0,4.6,Overcast
2015_01_20_00,37.9,5.8,Overcast
2015_01_20_01,37.9,3.5,Overcast
2015_01_20_02,37.0,4.6,Mostly Cloudy
2015_01_20_03,37.0,4.6,Overcast
2015_01_20_04,36.0,9.2,Scattered Clouds
2015_01_20_05,35.1,5.8,Clear
2015_01_20_06,34.0,4.6,Clear
2015_01_20_07,34.0,8.1,Clear
2015_01_20_08,35.1,4.6,Scattered Clouds
2015_01_20_09,35.1,6.9,Clear
2015_01_20_10,37.0,5.8,Clear
2015_01_20_11,37.0,5.8,Overcast
2015_01_20_12,39.0,3.5,Overcast
2015_01_20_13,39.0,5.8,Clear
2015_01_20_14,39.9,6.9,Mostly Cloudy
2015_01_20_15,39.9,5.8,Overcast
2015_01_20_16,39.0,5.8,Overcast
2015_01_20_17,37.9,4.6,Overcast
2015_01_20_18,37.9,-9999.0,Mostly Cloudy
2015_01_20_19,37.0,5.8,Mostly Cloudy
2015_01_20_20,36.0,8.1,Mostly Cloudy
2015_01_20_21,35.1,4.6,Clear
2015_01_20_22,33.1,6.9,Clear
2015_01_20_23,32.0,3.5,Clear
2015_01_21_00,30.9,4.6,Clear
2015_01_21_01,30.0,6.9,Clear
2015_01_21_02,28.9,6.9,Clear
2015_01_21_03,28.0,5.8,Clear
2015_01_21_04,27.0,5.8,Clear
2015_01_21_05,26.1,3.5,Clear
2015_01_21_06,25.0,6.9,Clear
2015_01_21_07,26.1,4.6,Clear
2015_01_21_08,27.0,5.8,Clear
2015_01_21_09,28.9,3.5,Clear
2015_01_21_10,28.9,4.6,Mostly Cloudy
2015_01_21_11,32.0,4.6,Partly Cloudy
2015_01_21_12,35.1,Calm,Overcast
2015_01_21_13,35.1,4.6,Scattered Clouds
2015_01_21_14,35.1,4.6,Mostly Cloudy
2015_01_21_15,35.1,3.5,Overcast
2015_01_21_16,34.0,3.5,Overcast
